signal_date,execution_date,holding_start,sum_weights,cash_weight,turnover,cost,equity_after_cost
2024-12-06,2024-12-09,2024-12-09,1.0,0,1.0,41.5683,20742.59
2024-12-13,2024-12-16,2024-12-16,1.0,0,1.0,42.6704,21292.53
2024-12-20,2024-12-23,2024-12-23,1.0,0,1.0,40.3895,20154.37
2024-12-27,2024-12-30,2024-12-30,1.0,0,0.666667,27.3366,20475.1
2025-01-03,2025-01-06,2025-01-06,1.0,0,0.666667,27.1651,20346.66
2025-01-10,2025-01-13,2025-01-13,1.0,0,1.0,39.7646,19842.54
2025-01-17,2025-01-21,2025-01-21,1.0,0,1.0,39.5653,19743.09
2025-01-24,2025-01-27,2025-01-27,1.0,0,0.666667,27.1795,20357.45
2025-01-31,2025-02-03,2025-02-03,1.0,0,1.0,39.2044,19562.98
2025-02-07,2025-02-10,2025-02-10,1.0,0,1.0,39.5247,19722.85
2025-02-14,2025-02-18,2025-02-18,1.0,0,0.666667,26.5476,19884.13
2025-02-21,2025-02-24,2025-02-24,1.0,0,1.0,39.3489,19635.09
2025-02-28,2025-03-03,2025-03-03,1.0,0,0.666667,25.4652,19073.47
2025-03-07,2025-03-10,2025-03-10,1.0,0,0.666667,24.2531,18165.55
2025-03-14,2025-03-17,2025-03-17,1.0,0,1.0,35.2548,17592.16
2025-03-21,2025-03-24,2025-03-24,1.0,0,0.666667,23.3025,17453.56
2025-03-28,2025-03-31,2025-03-31,1.0,0,1.0,34.3121,17121.73
2025-04-04,2025-04-07,2025-04-07,1.0,0,1.0,29.2425,14591.99
2025-04-11,2025-04-14,2025-04-14,1.0,0,1.0,31.8052,15870.79
2025-04-25,2025-04-28,2025-04-28,1.0,0,0.666667,23.0245,17245.32
2025-05-02,2025-05-05,2025-05-05,1.0,0,0.666667,22.7438,17035.11
2025-05-09,2025-05-12,2025-05-12,1.0,0,1.0,32.3596,16147.45
2025-05-16,2025-05-19,2025-05-19,1.0,0,0.666667,22.7827,17064.26
2025-05-23,2025-05-27,2025-05-27,1.0,0,0.666667,22.2759,16684.68
2025-05-30,2025-06-02,2025-06-02,1.0,0,1.0,34.2036,17067.57
2025-06-06,2025-06-09,2025-06-09,1.0,0,0.666667,23.4399,17556.5
2025-06-13,2025-06-16,2025-06-16,1.0,0,1.0,36.0364,17982.17
2025-06-20,2025-06-23,2025-06-23,1.0,0,1.0,36.3306,18128.97
2025-06-27,2025-06-30,2025-06-30,1.0,0,1.0,37.6153,18770.05
2025-07-11,2025-07-14,2025-07-14,1.0,0,0.666667,24.7589,18544.44
2025-07-18,2025-07-21,2025-07-21,1.0,0,1.0,36.9427,18434.43
2025-07-25,2025-07-28,2025-07-28,1.0,0,0.666667,25.3149,18960.83
2025-08-01,2025-08-04,2025-08-04,1.0,0,0.666667,24.4876,18341.23
2025-08-08,2025-08-11,2025-08-11,1.0,0,0.666667,24.5601,18395.52
2025-08-15,2025-08-18,2025-08-18,1.0,0,1.0,36.9513,18438.72
2025-08-22,2025-08-25,2025-08-25,1.0,0,0.666667,24.2375,18153.88
2025-08-29,2025-09-02,2025-09-02,1.0,0,0.666667,24.2469,18160.94
2025-09-05,2025-09-08,2025-09-08,1.0,0,0.666667,25.3499,18987.1
2025-09-12,2025-09-15,2025-09-15,1.0,0,1.0,38.3361,19129.71
2025-09-19,2025-09-22,2025-09-22,1.0,0,1.0,38.4618,19192.42
2025-09-26,2025-09-29,2025-09-29,1.0,0,1.0,37.9318,18927.99
2025-10-03,2025-10-06,2025-10-06,1.0,0,1.0,38.0176,18970.77
2025-10-10,2025-10-13,2025-10-13,1.0,0,1.0,37.6485,18786.58
2025-10-17,2025-10-20,2025-10-20,1.0,0,1.0,39.1494,19535.57
2025-10-24,2025-10-27,2025-10-27,1.0,0,0.666667,27.5148,20608.58
2025-10-31,2025-11-03,2025-11-03,1.0,0,0.666667,26.9261,20167.64
2025-11-07,2025-11-10,2025-11-10,1.0,0,0.666667,26.2807,19684.21
2025-11-14,2025-11-17,2025-11-17,1.0,0,0.666667,25.7117,19258.1
2025-11-21,2025-11-24,2025-11-24,1.0,0,1.0,35.7975,17862.93
2025-11-28,2025-12-01,2025-12-01,1.0,0,1.0,37.034,18479.97
2025-12-05,2025-12-08,2025-12-08,1.0,0,0.666667,24.3232,18218.06
2025-12-12,2025-12-15,2025-12-15,1.0,0,0.666667,23.9237,17918.86
2025-12-19,2025-12-22,2025-12-22,1.0,0,1.0,36.1981,18062.86
2025-12-26,2025-12-29,2025-12-29,1.0,0,1.0,36.8,18363.18
2026-01-02,2026-01-05,2026-01-05,1.0,0,0.666667,24.429,18297.32
2026-01-09,2026-01-12,2026-01-12,1.0,0,1.0,36.4044,18165.81
2026-01-16,2026-01-20,2026-01-20,1.0,0,1.0,35.9211,17924.65
2026-01-23,2026-01-26,2026-01-26,1.0,0,0.666667,23.3295,17473.8
2026-01-30,2026-02-02,2026-02-02,1.0,0,0.666667,24.094,18046.44
2026-02-06,2026-02-09,2026-02-09,1.0,0,1.0,36.4343,18180.71
2026-02-13,2026-02-17,2026-02-17,1.0,0,1.0,36.2794,18103.43
2026-02-20,2026-02-23,2026-02-23,1.0,0,1.0,36.9932,18459.61
2026-02-27,2026-03-02,2026-03-02,1.0,0,1.0,37.3887,18656.96
2026-03-06,2026-03-09,2026-03-09,1.0,0,1.0,37.5403,18732.6
2026-03-13,2026-03-16,2026-03-16,1.0,0,1.0,36.8143,18370.34
2026-03-20,2026-03-23,2026-03-23,1.0,0,1.0,35.8234,17875.89
2026-03-27,2026-03-30,2026-03-30,1.0,0,1.0,35.3731,17651.18
2026-04-10,2026-04-13,2026-04-13,1.0,0,0.666667,26.3768,19756.24
2026-04-17,2026-04-20,2026-04-20,1.0,0,0.666667,27.2607,20418.24
2026-04-24,2026-04-27,2026-04-27,1.0,0,0.666667,27.0132,20232.91
2026-05-01,2026-05-04,2026-05-04,1.0,0,0.666667,27.771,20800.47
2026-05-08,2026-05-11,2026-05-11,1.0,0,0.666667,29.5371,22123.31
2026-05-15,2026-05-18,2026-05-18,1.0,0,1.0,43.4376,21675.36
2026-05-22,2026-05-26,2026-05-26,1.0,0,0.666667,28.6536,21461.55
2026-05-29,2026-06-01,2026-06-01,1.0,0,0.666667,28.6318,21445.18
2026-06-05,2026-06-08,2026-06-08,1.0,0,1.0,41.4022,20659.7
2026-06-12,2026-06-15,2026-06-15,1.0,0,0.333333,13.812,20704.16
2026-06-26,2026-06-29,2026-06-29,1.0,0,0.333333,13.2026,19790.7
2015-01-02,2015-01-05,2015-01-05,1.0,0,1.0,20.0,9980.0
2015-01-02,2015-01-05,2015-01-05,1.0,0,1.0,20.0,9980.0
